name	subspecies	serovar	core	contigs	quality
GCA_001367275	enterica	Typhi	357	53	1
GCA_001367295	enterica	Typhi	358	58	1
GCA_001367315	enterica	Typhi	360	56	1
GCA_001367335	enterica	Typhi	356	68	1
GCA_001367355	enterica	Typhi	359	42	1
GCA_001367375	enterica	Typhi	360	57	1
GCA_001367395	enterica	Typhi	358	59	1
GCA_001367415	enterica	Typhi	356	71	1
GCA_001367435	enterica	Typhi	358	65	1
GCA_001367455	enterica	Typhi	360	47	1
GCA_001367475	enterica	Typhi	359	59	1
GCA_001367495	enterica	Typhi	359	58	1
GCA_001367515	enterica	Typhi	358	44	1
GCA_001367535	enterica	Typhi	357	67	1
GCA_001367555	enterica	Typhi	359	50	1
GCA_001367575	enterica	Typhi	357	59	1
GCA_001367595	enterica	Typhi	357	70	1
GCA_001367615	enterica	Typhi	359	64	1
GCA_001367635	enterica	Typhi	358	57	1
GCA_001367655	enterica	Typhi	357	77	1
GCA_001367675	enterica	Typhi	360	40	1
GCA_001367695	enterica	Typhi	359	57	1
GCA_001367715	enterica	Typhi	355	71	1
GCA_001367735	enterica	Typhi	359	43	1
GCA_001367755	enterica	Typhi	358	44	1
GCA_001367775	enterica	Typhi	358	51	1
GCA_001367795	enterica	Typhi	355	72	1
GCA_001367815	enterica	Typhi	356	72	1
GCA_001367835	enterica	Typhi	356	71	1
GCA_001367855	enterica	Typhi	359	59	1
GCA_001367875	enterica	Typhi	356	73	1
GCA_001367895	enterica	Typhi	357	54	1
GCA_001367915	enterica	Typhi	359	44	1
GCA_001367935	enterica	Typhi	359	55	1
GCA_001367955	enterica	Typhi	357	68	1
GCA_001367975	enterica	Typhi	356	71	1
GCA_001367995	enterica	Typhi	359	53	1
GCA_001368015	enterica	Typhi	357	54	1
GCA_001368035	enterica	Typhi	357	58	1
GCA_001368055	enterica	Typhi	357	72	1
GCA_001368075	enterica	Typhi	359	40	1
GCA_001368095	enterica	Typhi	355	52	1
GCA_001368115	enterica	Typhi	359	66	1
GCA_001368135	enterica	Typhi	358	69	1
GCA_001368155	enterica	Typhi	358	63	1
GCA_001368175	enterica	Typhi	357	70	1
GCA_001368195	enterica	Typhi	357	67	1
GCA_001368215	enterica	Typhi	357	58	1
GCA_001368235	enterica	Typhi	358	61	1
GCA_001368255	enterica	Typhi	358	49	1
GCA_001368275	enterica	Typhi	356	59	1
GCA_001368295	enterica	Typhi	358	72	1
GCA_001368315	enterica	Typhi	356	67	1
GCA_001368335	enterica	Typhi	356	78	1
GCA_001368355	enterica	Typhi	358	62	1
GCA_001368375	enterica	Typhi	360	55	1
GCA_001368395	enterica	Typhi	359	58	1
GCA_001368415	enterica	Typhi	357	57	1
GCA_001368435	enterica	Typhi	358	75	1
GCA_001368455	enterica	Typhi	355	68	1
GCA_001368475	enterica	Typhi	358	57	1
GCA_001368495	enterica	Typhi	360	53	1
GCA_001368515	enterica	Typhi	357	47	1
GCA_001368535	enterica	Typhi	358	68	1
GCA_001368555	enterica	Typhi	358	59	1
GCA_001368575	enterica	Typhi	353	111	1
GCA_001368595	enterica	Typhi	354	68	1
GCA_001368615	enterica	Typhi	358	68	1
GCA_001368635	enterica	Typhi	360	42	1
GCA_001368655	enterica	Typhi	359	55	1
GCA_001368675	enterica	Typhi	360	42	1
GCA_001368695	enterica	Typhi	359	46	1
GCA_001409135	enterica	Weltevreden	392	2	1
GCA_001409155	enterica	Weltevreden	392	2	1
GCA_001409175	enterica	Weltevreden	391	3	1
GCA_001409195	enterica	Weltevreden	392	2	1
GCA_001409215	enterica	Weltevreden	389	60	1
GCA_001409235	enterica	Weltevreden	389	48	1
GCA_001409255	enterica	Weltevreden	388	50	1
GCA_001409275	enterica	Weltevreden	391	72	1
GCA_001409295	enterica	Weltevreden	391	73	1
GCA_001409315	enterica	Weltevreden	389	52	1
GCA_001409335	enterica	Weltevreden	392	74	1
GCA_001409355	enterica	Weltevreden	392	76	1
GCA_001409375	enterica	Weltevreden	390	57	1
GCA_001409395	enterica	Weltevreden	391	74	1
GCA_001409415	enterica	Weltevreden	392	71	1
GCA_001409435	enterica	Weltevreden	391	74	1
GCA_001409455	enterica	Weltevreden	391	83	1
GCA_001409475	enterica	Weltevreden	389	53	1
GCA_001409495	enterica	Weltevreden	391	80	1
GCA_001409515	enterica	Weltevreden	391	92	1
GCA_001409535	enterica	Weltevreden	391	87	1
GCA_001409555	enterica	Weltevreden	390	56	1
GCA_001409575	enterica	Weltevreden	390	50	1
GCA_001409595	enterica	Weltevreden	385	52	1
GCA_001409615	enterica	Weltevreden	391	78	1
GCA_001409635	enterica	Weltevreden	391	75	1
GCA_001409655	enterica	Weltevreden	389	51	1
GCA_001409675	enterica	Weltevreden	390	58	1
GCA_001409695	enterica	Weltevreden	387	47	1
GCA_001409715	enterica	Weltevreden	392	67	1
GCA_001409735	enterica	Weltevreden	391	87	1
GCA_001409755	enterica	Weltevreden	391	76	1
GCA_001409775	enterica	Weltevreden	389	67	1
GCA_001409795	enterica	Weltevreden	392	79	1
GCA_001409815	enterica	Weltevreden	388	55	1
GCA_001409835	enterica	Weltevreden	391	58	1
GCA_001409855	enterica	Weltevreden	390	70	1
GCA_001409875	enterica	Weltevreden	391	76	1
GCA_001409895	enterica	Weltevreden	390	50	1
GCA_001409915	enterica	Weltevreden	389	57	1
GCA_001409935	enterica	Weltevreden	390	58	1
GCA_001409955	enterica	Weltevreden	390	63	1
GCA_001409975	enterica	Weltevreden	391	69	1
GCA_001409995	enterica	Weltevreden	390	62	1
GCA_001410015	enterica	Weltevreden	391	101	1
GCA_001410035	enterica	Weltevreden	392	73	1
GCA_001410055	enterica	Weltevreden	390	48	1
GCA_001410075	enterica	Weltevreden	388	57	1
GCA_001410095	enterica	Weltevreden	391	65	1
GCA_001410115	enterica	Weltevreden	391	81	1
GCA_001410135	enterica	Weltevreden	389	59	1
GCA_001410155	enterica	Weltevreden	391	81	1
GCA_001410175	enterica	Weltevreden	390	58	1
GCA_001410195	enterica	Weltevreden	389	58	1
GCA_001410215	enterica	Weltevreden	390	70	1
GCA_001410235	enterica	Weltevreden	389	55	1
GCA_001410255	enterica	Weltevreden	390	44	1
GCA_001410275	enterica	Weltevreden	389	52	1
GCA_001410295	enterica	Weltevreden	380	69	1
GCA_001410315	enterica	Weltevreden	390	66	1
GCA_001410335	enterica	Weltevreden	387	55	1
GCA_001410355	enterica	Weltevreden	390	59	1
GCA_001410375	enterica	Weltevreden	388	69	1
GCA_001410395	enterica	Weltevreden	390	79	1
GCA_001410415	enterica	Weltevreden	389	79	1
GCA_001410435	enterica	Weltevreden	392	70	1
GCA_001410455	enterica	Weltevreden	392	79	1
GCA_001410475	enterica	Weltevreden	392	76	1
GCA_001410495	enterica	Weltevreden	391	78	1
GCA_001410515	enterica	Weltevreden	391	76	1
GCA_001410535	enterica	Weltevreden	390	54	1
GCA_001410555	enterica	Weltevreden	392	92	1
GCA_001410575	enterica	Weltevreden	391	56	1
GCA_001410595	enterica	Weltevreden	390	56	1
GCA_001410615	enterica	Weltevreden	390	60	1
GCA_001410635	enterica	Weltevreden	390	78	1
GCA_001410655	enterica	Weltevreden	390	59	1
GCA_001410675	enterica	Weltevreden	388	50	1
GCA_001410695	enterica	Weltevreden	390	56	1
GCA_001410715	enterica	Weltevreden	391	72	1
GCA_001410735	enterica	Weltevreden	390	47	1
GCA_001410755	enterica	Weltevreden	391	67	1
GCA_001410775	enterica	Weltevreden	389	74	1
GCA_001410795	enterica	Weltevreden	391	69	1
GCA_001410815	enterica	Weltevreden	392	177	1
GCA_001410835	enterica	Weltevreden	391	66	1
GCA_001410855	enterica	Weltevreden	390	59	1
GCA_001410875	enterica	Weltevreden	390	56	1
GCA_001410895	enterica	Weltevreden	390	64	1
GCA_001410915	enterica	Weltevreden	390	83	1
GCA_001410935	enterica	Weltevreden	390	75	1
GCA_001410955	enterica	Weltevreden	391	97	1
GCA_001410975	enterica	Weltevreden	386	49	1
GCA_001410995	enterica	Weltevreden	391	67	1
GCA_001411015	enterica	Weltevreden	392	54	1
GCA_001411035	enterica	Weltevreden	387	72	1
GCA_001411055	enterica	Weltevreden	391	77	1
GCA_001411075	enterica	Weltevreden	392	72	1
GCA_001411095	enterica	Weltevreden	384	47	1
GCA_001411115	enterica	Weltevreden	393	80	1
GCA_001411135	enterica	Weltevreden	391	73	1
GCA_001411155	enterica	Weltevreden	388	88	1
GCA_001411175	enterica	Weltevreden	392	86	1
GCA_001411195	enterica	Weltevreden	391	75	1
GCA_001411215	enterica	Weltevreden	392	75	1
GCA_001411235	enterica	Weltevreden	388	69	1
GCA_001411255	enterica	Weltevreden	389	55	1
GCA_001411275	enterica	Weltevreden	391	87	1
GCA_001411295	enterica	Weltevreden	390	86	1
GCA_001411315	enterica	Weltevreden	390	65	1
GCA_001411335	enterica	Weltevreden	388	50	1
GCA_001411355	enterica	Weltevreden	391	71	1
GCA_001411375	enterica	Weltevreden	388	83	1
GCA_001411395	enterica	Weltevreden	389	58	1
GCA_001411435	enterica	Weltevreden	385	60	1
GCA_001411455	enterica	Weltevreden	392	85	1
GCA_001431385	enterica	Sandiego	351	688	1
GCA_001441205	enterica	Heidelberg	405	3	1
GCA_001441225	enterica	Heidelberg	405	6	1
GCA_001441245	enterica	Heidelberg	404	7	1
GCA_001442675	enterica	Infantis	400	54	1
GCA_001442695	enterica	Infantis	365	82	1
GCA_001443185	enterica	Cubana	371	50	1
GCA_001447095	enterica	Anatum	385	3	1
GCA_001447115	enterica	Anatum	386	3	1
GCA_001448465	enterica	Fresno	345	15	1
GCA_001448475	enterica	Enteritidis	401	21	1
GCA_001448485	enterica	Kentucky	383	21	1
GCA_001448495	enterica	Itami	363	23	1
GCA_001448545	enterica	Moscow	404	81	1
GCA_001448555	enterica	Newport	197	2494	0
GCA_001448575	enterica	Pullorum	393	19	1
GCA_001448595	enterica	Blegdam	405	24	1
GCA_001448615	enterica	Enteritidis	400	13	1
GCA_001448635	enterica	Gallinarum	389	10	1
GCA_001448665	enterica	Gaminara	367	20	1
GCA_001448685	enterica	Hadar	403	23	1
GCA_001448705	enterica	Hvittingfoss	402	12	1
GCA_001448725	enterica	Hillingdon	357	32	1
GCA_001448735	enterica	Johannesburg	312	274	1
GCA_001448765	enterica	Manhattan	402	12	1
GCA_001448785	enterica	Milwaukee	366	29	1
GCA_001448795	enterica	Panama	365	44	1
GCA_001448825	enterica	Paratyphi	365	12	1
GCA_001448845	enterica	Rubislaw	367	31	1
GCA_001448865	salamae	56:z10:e,n,x	188	28	1
GCA_001448885	enterica	Virginia	402	14	1
GCA_001448905	enterica	Weslaco	295	23	1
GCA_001448925	arizonae	62:z36:-	79	20	1
GCA_001448945	arizonae	63:g,z51:-	74	14	1
GCA_001448965	enterica	Newport	403	191	1
GCA_001454965	enterica	Typhimurium	405	1	1
GCA_001456375	enterica	Veneziana	337	109	1
GCA_001456395	enterica	Salford	356	89	1
GCA_001456405	enterica	Enteritidis	392	42	1
GCA_001457355	enterica	Kentucky	382	55	1
GCA_001457365	enterica	Typhimurium	402	72	1
GCA_001457675	enterica	Senftenberg	380	4	1
GCA_001466355	enterica	Paratyphi	376	75	1
GCA_001466365	enterica	Paratyphi	372	115	1
GCA_001466375	enterica	Typhimurium	396	98	1
GCA_001473305	enterica	Kentucky	385	42	1
GCA_001473315	enterica	Javiana	361	85	1
GCA_001473345	enterica	Typhimurium	399	127	1
GCA_001473355	enterica	Johannesburg	345	53	1
GCA_001473385	enterica	Typhimurium	402	94	1
GCA_001473405	enterica	Typhimurium	403	84	1
GCA_001473425	enterica	Infantis	399	77	1
GCA_001473435	enterica	Typhimurium	402	112	1
GCA_001473465	enterica	I	396	119	1
GCA_001473485	enterica	Newport	403	56	1
GCA_001473505	enterica	Enteritidis	398	112	1
GCA_001473525	enterica	Enteritidis	401	65	1
GCA_001473545	enterica	Muenchen	403	49	1
GCA_001473555	enterica	Enteritidis	403	41	1
GCA_001473585	enterica	Typhimurium	401	94	1
GCA_001473595	enterica	Mississippi	344	100	1
GCA_001473625	enterica	Heidelberg	398	88	1
GCA_001473635	enterica	Typhimurium	399	151	1
GCA_001473665	enterica	Typhimurium	402	118	1
GCA_001473685	enterica	Javiana	365	42	1
GCA_001473705	enterica	Heidelberg	403	80	1
GCA_001473725	enterica	Agona	375	103	1
GCA_001473735	enterica	Heidelberg	401	58	1
GCA_001473765	enterica	Enteritidis	401	123	1
GCA_001473785	enterica	Typhimurium	400	112	1
GCA_001473795	enterica	Typhimurium	393	190	1
GCA_001473815	enterica	Saintpaul	393	119	1
GCA_001473845	enterica	Saintpaul	399	183	1
GCA_001473865	enterica	I	403	74	1
GCA_001473885	enterica	Typhimurium	401	135	1
GCA_001473905	enterica	Enteritidis	400	122	1
GCA_001473915	enterica	Braenderup	395	103	1
GCA_001473945	enterica	Typhimurium	398	131	1
GCA_001473965	enterica	Typhimurium	400	99	1
GCA_001473985	enterica	Enteritidis	401	100	1
GCA_001474005	enterica	Typhimurium	396	183	1
GCA_001474025	enterica	Schwarzengrund	355	166	1
GCA_001474045	enterica	Enteritidis	399	84	1
GCA_001474065	enterica	I	400	99	1
GCA_001474075	enterica	Dublin	397	53	1
GCA_001474095	enterica	Heidelberg	398	136	1
GCA_001474125	enterica	Typhimurium	402	71	1
GCA_001474135	enterica	Enteritidis	398	55	1
GCA_001474165	enterica	Agona	376	66	1
GCA_001474185	enterica	Muenchen	399	106	1
GCA_001474205	enterica	Typhimurium	402	61	1
GCA_001474225	enterica	B:e,h:-	400	87	1
GCA_001474245	enterica	Berta	394	115	1
GCA_001474255	enterica	Dublin	386	143	1
GCA_001474275	enterica	Virchow	393	61	1
GCA_001474305	enterica	Muenchen	400	87	1
GCA_001474325	enterica	Typhimurium	401	101	1
GCA_001474335	enterica	Stanley	397	104	1
GCA_001474355	enterica	Brandenburg	363	52	1
GCA_001474385	enterica	Infantis	396	131	1
GCA_001474405	enterica	Infantis	397	68	1
GCA_001474415	enterica	Agona	374	62	1
GCA_001474445	enterica	Typhimurium	399	166	1
GCA_001474465	enterica	Derby	365	74	1
GCA_001474485	enterica	Kentucky	382	70	1
GCA_001474505	enterica	Johannesburg	345	72	1
GCA_001474515	enterica	Typhimurium	403	101	1
GCA_001474545	enterica	Heidelberg	398	96	1
GCA_001474565	enterica	Newport	395	147	1
GCA_001474575	enterica	Dublin	396	69	1
GCA_001474605	enterica	Newport	403	82	1
GCA_001474625	enterica	Newport	402	57	1
GCA_001474645	enterica	Typhimurium	401	95	1
GCA_001474655	enterica	Agona	373	98	1
GCA_001474685	enterica	Enteritidis	403	67	1
GCA_001474705	enterica	Litchfield	402	59	1
GCA_001474725	enterica	Hadar	397	85	1
GCA_001474745	enterica	Heidelberg	402	83	1
GCA_001474755	enterica	Typhimurium	401	83	1
GCA_001474775	enterica	Infantis	394	67	1
GCA_001474805	enterica	Typhimurium	402	95	1
GCA_001474825	enterica	Typhimurium	397	172	1
GCA_001474835	enterica	Saintpaul	401	72	1
GCA_001474845	enterica	Reading	401	83	1
GCA_001474885	enterica	Newport	404	55	1
GCA_001474905	enterica	Kentucky	381	116	1
GCA_001474915	enterica	Typhimurium	402	108	1
GCA_001474925	enterica	Saintpaul	404	58	1
GCA_001474965	enterica	Enteritidis	394	161	1
GCA_001474985	enterica	Saintpaul	403	63	1
GCA_001474995	enterica	Litchfield	401	49	1
GCA_001475005	enterica	Brandenburg	365	41	1
GCA_001475045	enterica	Typhimurium	403	74	1
GCA_001475065	enterica	Typhimurium	402	117	1
GCA_001475075	enterica	Kentucky	379	89	1
GCA_001475085	enterica	Dublin	397	85	1
GCA_001475105	enterica	Hadar	403	68	1
GCA_001475145	enterica	Agona	374	95	1
GCA_001475165	enterica	Braenderup	397	67	1
GCA_001475175	enterica	I	401	79	1
GCA_001475215	enterica	Heidelberg	402	75	1
GCA_001475225	enterica	I	393	175	1
GCA_001475235	enterica	B:e,h:-	361	117	1
GCA_001475245	enterica	Typhimurium	397	131	1
GCA_001475295	enterica	Mississippi	345	84	1
GCA_001475305	enterica	Typhimurium	402	147	1
GCA_001475335	enterica	Typhimurium	403	78	1
GCA_001475345	enterica	Braenderup	397	41	1
GCA_001475375	enterica	Oranienburg	373	40	1
GCA_001475515	enterica	Derby	352	138	1
GCA_001477675	enterica	Heidelberg	404	59	1
GCA_001477685	enterica	Agona	367	107	1
GCA_001477695	enterica	Muenster	360	114	1
GCA_001477735	enterica	Typhimurium	392	138	1
GCA_001477745	enterica	Typhimurium	401	115	1
GCA_001477755	enterica	Hadar	402	106	1
GCA_001477795	enterica	Senftenberg	378	126	1
GCA_001477805	enterica	Typhimurium	402	89	1
GCA_001477835	enterica	Hadar	397	117	1
GCA_001477855	enterica	Typhimurium	402	115	1
GCA_001477885	enterica	Litchfield	401	42	1
GCA_001477895	enterica	Typhimurium	402	85	1
GCA_001477905	enterica	Saintpaul	401	69	1
GCA_001477945	enterica	Saintpaul	400	65	1
GCA_001477955	enterica	Reading	364	55	1
GCA_001477965	enterica	Hadar	402	69	1
GCA_001478005	enterica	Hindmarsh	396	92	1
GCA_001478025	enterica	Derby	363	116	1
GCA_001478045	enterica	Typhimurium	400	134	1
GCA_001478065	enterica	Typhimurium	403	120	1
GCA_001478085	enterica	Derby	360	171	1
GCA_001478105	enterica	Kentucky	374	137	1
GCA_001478125	enterica	Typhimurium	401	116	1
GCA_001478145	enterica	Enteritidis	403	45	1
GCA_001478155	enterica	Saintpaul	401	84	1
GCA_001478185	enterica	Heidelberg	399	91	1
GCA_001478205	enterica	Mbandaka	374	95	1
GCA_001478225	enterica	Saintpaul	401	71	1
GCA_001478245	enterica	Saintpaul	400	73	1
GCA_001478265	enterica	Thompson	400	74	1
GCA_001478285	enterica	Typhimurium	404	85	1
GCA_001478295	enterica	Senftenberg	374	137	1
GCA_001478325	enterica	Typhimurium	401	81	1
GCA_001478345	enterica	Senftenberg	378	88	1
GCA_001478355	enterica	Anatum	405	66	1
GCA_001478385	arizonae	18:z4,z23:-	83	91	1
GCA_001478405	enterica	Agona	374	104	1
GCA_001478425	enterica	Typhimurium	401	87	1
GCA_001478445	enterica	Typhimurium	402	89	1
GCA_001478465	enterica	Derby	365	53	1
GCA_001478475	enterica	Kentucky	375	128	1
GCA_001478505	enterica	Heidelberg	399	101	1
GCA_001478525	enterica	Schwarzengrund	360	134	1
GCA_001478535	enterica	Hadar	401	117	1
GCA_001478565	enterica	Kentucky	373	231	1
GCA_001478585	enterica	Infantis	390	141	1
GCA_001478595	enterica	Javiana	366	61	1
GCA_001478625	enterica	Typhimurium	402	94	1
GCA_001478645	enterica	Bredeney	361	129	1
GCA_001478655	arizonae	18:z4,z23:-	83	93	1
GCA_001478685	enterica	Saintpaul	402	70	1
GCA_001478705	enterica	Heidelberg	402	71	1
GCA_001478715	enterica	Kentucky	382	80	1
GCA_001478745	enterica	Saintpaul	402	63	1
GCA_001478765	enterica	Saintpaul	401	66	1
GCA_001478785	enterica	Infantis	400	84	1
GCA_001478795	enterica	Ohio	387	73	1
GCA_001478825	enterica	Kentucky	382	80	1
GCA_001478845	enterica	Enteritidis	401	48	1
GCA_001478855	enterica	4,12:d:-	364	133	1
GCA_001478885	enterica	Typhimurium	400	87	1
GCA_001478905	enterica	Senftenberg	379	85	1
GCA_001478915	enterica	Montevideo	356	67	1
GCA_001478945	enterica	Heidelberg	399	84	1
GCA_001478965	enterica	Heidelberg	402	71	1
GCA_001478975	enterica	Heidelberg	403	105	1
GCA_001479005	enterica	Senftenberg	379	186	1
GCA_001479025	enterica	Agona	373	86	1
GCA_001479035	enterica	Enteritidis	402	37	1
GCA_001479065	enterica	Typhimurium	400	101	1
GCA_001479085	enterica	Agona	376	98	1
GCA_001479095	enterica	Senftenberg	379	59	1
GCA_001479125	enterica	Typhimurium	399	113	1
GCA_001479145	enterica	Anatum	403	68	1
GCA_001479155	enterica	Typhimurium	403	118	1
GCA_001479185	enterica	Saintpaul	399	87	1
GCA_001479205	enterica	Saintpaul	396	119	1
GCA_001479215	enterica	Saintpaul	403	47	1
GCA_001479245	arizonae	18:z4,z23:-	83	100	1
GCA_001479265	enterica	Heidelberg	404	82	1
GCA_001479275	enterica	Saintpaul	399	101	1
GCA_001479305	enterica	Litchfield	404	107	1
GCA_001479325	enterica	Typhimurium	399	141	1
GCA_001479335	enterica	Typhimurium	399	125	1
GCA_001479365	enterica	Typhimurium	401	123	1
GCA_001479385	enterica	Saintpaul	399	96	1
GCA_001479395	enterica	Typhimurium	403	100	1
GCA_001479425	enterica	Kentucky	381	137	1
GCA_001479435	enterica	Heidelberg	403	68	1
GCA_001479465	enterica	Senftenberg	379	80	1
GCA_001479485	enterica	Heidelberg	402	73	1
GCA_001479505	enterica	Worthington	373	185	1
GCA_001479525	enterica	Senftenberg	376	83	1
GCA_001479545	enterica	Thompson	391	162	1
GCA_001479565	enterica	Hadar	401	96	1
GCA_001479585	enterica	Heidelberg	402	90	1
GCA_001479605	enterica	Hadar	392	127	1
GCA_001479615	enterica	Kentucky	374	156	1
GCA_001479635	enterica	Berta	401	59	1
GCA_001479665	enterica	Heidelberg	399	73	1
GCA_001479685	enterica	Kentucky	382	79	1
GCA_001479695	enterica	Typhimurium	401	90	1
GCA_001479725	enterica	Kentucky	382	99	1
GCA_001479745	enterica	Kentucky	372	158	1
GCA_001479755	enterica	Kentucky	381	84	1
GCA_001479785	enterica	Infantis	397	95	1
GCA_001479805	enterica	Schwarzengrund	355	182	1
GCA_001479815	enterica	I	395	164	1
GCA_001479845	enterica	Albany	389	44	1
GCA_001479865	enterica	Hadar	403	56	1
GCA_001479885	enterica	Enteritidis	402	71	1
GCA_001479905	enterica	Kentucky	405	75	1
GCA_001479925	enterica	Typhimurium	400	101	1
GCA_001479935	enterica	London	394	104	1
GCA_001479965	enterica	Muenchen	401	71	1
GCA_001479985	enterica	Mbandaka	373	139	1
GCA_001479995	enterica	Newport	404	78	1
GCA_001480025	enterica	Typhimurium	401	75	1
GCA_001480045	enterica	Kentucky	382	83	1
GCA_001480055	enterica	Typhimurium	401	89	1
GCA_001480085	enterica	Typhimurium	396	129	1
GCA_001480105	enterica	Typhimurium	402	88	1
GCA_001480115	enterica	Typhimurium	401	86	1
GCA_001480145	enterica	Typhimurium	401	147	1
GCA_001480165	enterica	Worthington	384	78	1
GCA_001480185	enterica	Reading	364	52	1
GCA_001480205	enterica	Typhimurium	395	162	1
GCA_001480225	enterica	Typhimurium	403	92	1
GCA_001480245	enterica	Dublin	392	122	1
GCA_001480265	enterica	Typhimurium	397	128	1
GCA_001480285	enterica	Typhimurium	403	88	1
GCA_001480305	enterica	Dublin	396	66	1
GCA_001480325	enterica	Schwarzengrund	363	115	1
GCA_001480345	enterica	Braenderup	391	118	1
GCA_001480365	enterica	I	398	126	1
GCA_001480385	enterica	Typhimurium	403	82	1
GCA_001480405	enterica	Kentucky	382	94	1
GCA_001480425	enterica	Braenderup	396	88	1
GCA_001480445	enterica	Heidelberg	403	79	1
GCA_001480465	enterica	Montevideo	355	71	1
GCA_001480485	enterica	Typhimurium	398	126	1
GCA_001480505	enterica	Mbandaka	375	87	1
GCA_001480535	enterica	Schwarzengrund	360	155	1
GCA_001480545	enterica	Brandenburg	364	49	1
GCA_001480555	enterica	Berta	401	72	1
GCA_001480595	enterica	Kentucky	384	104	1
GCA_001480605	enterica	Hadar	402	60	1
GCA_001480635	enterica	Agona	374	91	1
GCA_001480655	enterica	Newport	400	83	1
GCA_001480665	enterica	Heidelberg	404	81	1
GCA_001480695	enterica	Kentucky	380	94	1
GCA_001480715	enterica	Kentucky	382	126	1
GCA_001480725	enterica	Dublin	399	68	1
GCA_001480755	enterica	Kentucky	381	93	1
GCA_001480775	enterica	Typhimurium	403	117	1
GCA_001480795	enterica	Typhimurium	398	93	1
GCA_001480805	enterica	Kentucky	403	82	1
GCA_001480835	enterica	Agona	375	69	1
GCA_001480855	enterica	Typhimurium	401	81	1
GCA_001480865	enterica	Kentucky	380	150	1
GCA_001480895	enterica	Schwarzengrund	361	96	1
GCA_001480915	enterica	Brandenburg	358	147	1
GCA_001480925	enterica	Kentucky	379	139	1
GCA_001480955	enterica	Typhimurium	395	159	1
GCA_001480975	enterica	I	402	101	1
GCA_001480985	enterica	Typhimurium	404	72	1
GCA_001481015	enterica	Kentucky	384	72	1
GCA_001481035	enterica	Senftenberg	378	104	1
GCA_001481045	enterica	Saintpaul	401	70	1
GCA_001481075	enterica	Typhimurium	402	86	1
GCA_001481095	enterica	Heidelberg	396	178	1
GCA_001481105	enterica	Anatum	399	48	1
GCA_001481135	enterica	Muenchen	403	73	1
GCA_001481155	enterica	Mbandaka	376	114	1
GCA_001481175	enterica	Typhimurium	400	182	1
GCA_001481195	enterica	Dublin	398	55	1
GCA_001481215	enterica	Derby	365	64	1
GCA_001481235	enterica	Typhimurium	401	132	1
GCA_001481255	enterica	Reading	364	46	1
GCA_001481325	enterica	Muenchen	404	47	1
GCA_001481335	enterica	Reading	394	154	1
GCA_001484025	enterica	Enteritidis	404	2	1
GCA_001484835	enterica	Gallinarum	387	34	1
GCA_001518495	enterica	Infantis	400	983	1
GCA_001534825	enterica	Tennessee	375	76	1
GCA_001534835	enterica	Tennessee	376	62	1
GCA_001534845	enterica	Tennessee	374	95	1
GCA_001534905	enterica	Tennessee	375	78	1
GCA_001534915	enterica	Tennessee	294	902	1
GCA_001534925	enterica	Tennessee	358	268	1
GCA_001534935	enterica	Tennessee	324	577	1
GCA_001534985	enterica	Tennessee	372	162	1
GCA_001535005	enterica	Tennessee	362	220	1
GCA_001535015	enterica	Tennessee	345	472	1
GCA_001535025	enterica	Tennessee	373	144	1
GCA_001535065	enterica	Tennessee	369	235	1
GCA_001535085	enterica	Tennessee	353	394	1
GCA_001535095	enterica	Tennessee	368	247	1
GCA_001535125	enterica	Tennessee	364	351	1
GCA_001535145	enterica	Tennessee	366	235	1
GCA_001535165	enterica	Tennessee	370	250	1
GCA_001535175	enterica	Tennessee	363	261	1
GCA_001535195	enterica	Tennessee	341	532	1
GCA_001535215	enterica	Tennessee	304	903	1
GCA_001535245	enterica	Tennessee	375	58	1
GCA_001535255	enterica	Tennessee	351	428	1
GCA_001535285	enterica	Tennessee	362	265	1
GCA_001535305	enterica	Tennessee	343	500	1
GCA_001535315	enterica	Tennessee	378	2	1
GCA_001535335	enterica	Tennessee	372	323	1
GCA_001535365	enterica	Tennessee	378	48	1
GCA_001535385	enterica	Tennessee	377	92	1
GCA_001535405	enterica	Tennessee	372	105	1
GCA_001535415	enterica	Tennessee	373	84	1
GCA_001535445	enterica	Tennessee	374	71	1
GCA_001535455	enterica	Tennessee	370	152	1
GCA_001535485	enterica	Tennessee	373	103	1
GCA_001540845	enterica	Typhimurium	403	1	1
GCA_001541975	enterica	Tennessee	361	236	1
GCA_001542055	enterica	Kentucky	381	365	1
GCA_001542065	enterica	Kentucky	382	202	1
GCA_001542095	enterica	Kentucky	381	192	1
GCA_001542125	enterica	Kentucky	381	145	1
GCA_001542135	enterica	Kentucky	382	248	1
GCA_001542155	enterica	Kentucky	381	329	1
GCA_001542175	enterica	Kentucky	381	259	1
GCA_001542215	enterica	Kentucky	381	124	1
GCA_001558355	enterica	Typhimurium	405	2	1
GCA_001559855	enterica	Typhimurium	362	91	1
GCA_001565935	enterica	Typhimurium	400	89	1
GCA_001565955	enterica	Typhimurium	399	110	1
GCA_001565975	enterica	Typhimurium	403	83	1
GCA_001565995	enterica	Typhimurium	403	64	1
GCA_001566035	enterica	Typhimurium	404	86	1
GCA_001566055	enterica	Typhimurium	402	96	1
GCA_001566095	enterica	Typhimurium	404	83	1
GCA_001566115	enterica	Typhimurium	398	73	1
GCA_001566155	enterica	Typhimurium	403	76	1
GCA_001566175	enterica	Typhimurium	400	110	1
